0.351198,0.335947,0.9098
0.352745,0.337936,0.91
0.354292,0.339926,0.9102
0.355838,0.341916,0.9104
0.357383,0.343906,0.9106
0.358929,0.345897,0.9108
0.360474,0.347888,0.911
0.362018,0.349879,0.9112
0.363562,0.351871,0.9114
0.365106,0.353863,0.9116
0.366649,0.355855,0.9118
0.368192,0.357847,0.912
0.369734,0.35984,0.9122
0.371276,0.361833,0.9124
0.372818,0.363827,0.9126
0.374359,0.36582,0.9128
0.3759,0.367814,0.913
0.377441,0.369809,0.9132
0.378981,0.371803,0.9134
0.38052,0.373798,0.9136
0.38206,0.375794,0.9138
0.383598,0.377789,0.914
0.385137,0.379785,0.9142
0.386675,0.381781,0.9144
0.388213,0.383778,0.9146
0.38975,0.385775,0.9148
0.391287,0.387772,0.915
0.392823,0.389769,0.9152
0.394359,0.391767,0.9154
0.395895,0.393765,0.9156
0.39743,0.395763,0.9158
0.398965,0.397762,0.916
0.4005,0.399761,0.9162
0.402034,0.40176,0.9164
0.403567,0.40376,0.9166
0.405101,0.405759,0.9168
0.406634,0.40776,0.917
0.408166,0.40976,0.9172
0.409698,0.411761,0.9174
0.41123,0.413762,0.9176
0.412761,0.415763,0.9178
0.414292,0.417765,0.918
0.415822,0.419767,0.9182
0.417352,0.421769,0.9184
0.418882,0.423772,0.9186
0.420411,0.425775,0.9188
0.42194,0.427778,0.919
0.423469,0.429782,0.9192
0.424997,0.431786,0.9194
0.426524,0.43379,0.9196
0.428052,0.435794,0.9198
0.429579,0.437799,0.92
0.431105,0.439804,0.9202
0.432631,0.441809,0.9204
0.434157,0.443815,0.9206
0.435682,0.445821,0.9208
0.437207,0.447827,0.921
0.438731,0.449834,0.9212
0.440255,0.451841,0.9214
0.441779,0.453848,0.9216
0.443302,0.455856,0.9218
0.444825,0.457863,0.922
0.446348,0.459871,0.9222
0.44787,0.46188,0.9224
0.449391,0.463889,0.9226
0.450913,0.465898,0.9228
0.452433,0.467907,0.923
0.453954,0.469917,0.9232
0.455474,0.471927,0.9234
0.456994,0.473937,0.9236
0.458513,0.475947,0.9238
0.460032,0.477958,0.924
0.46155,0.479969,0.9242
0.463068,0.481981,0.9244
0.464586,0.483993,0.9246
0.466103,0.486005,0.9248
0.46762,0.488017,0.925
0.469136,0.49003,0.9252
0.470652,0.492043,0.9254
0.472168,0.494056,0.9256
0.473683,0.49607,0.9258
0.475198,0.498083,0.926
0.476712,0.500098,0.9262
0.478226,0.502112,0.9264
0.47974,0.504127,0.9266
0.481253,0.506142,0.9268
0.482766,0.508157,0.927
0.484278,0.510173,0.9272
0.48579,0.512189,0.9274
0.487302,0.514205,0.9276
0.488813,0.516222,0.9278
0.490324,0.518239,0.928
0.491834,0.520256,0.9282
0.493344,0.522274,0.9284
0.494854,0.524292,0.9286
0.496363,0.52631,0.9288
0.497872,0.528328,0.929
0.49938,0.530347,0.9292
0.500888,0.532366,0.9294
0.502396,0.534385,0.9296
0.503903,0.536405,0.9298
0.505409,0.538425,0.93
0.506916,0.540445,0.9302
0.508422,0.542465,0.9304
0.509927,0.544486,0.9306
0.511432,0.546507,0.9308
0.512937,0.548529,0.931
0.514441,0.550551,0.9312
0.515945,0.552573,0.9314
0.517449,0.554595,0.9316
0.518952,0.556618,0.9318
0.520455,0.558641,0.932
0.521957,0.560664,0.9322
0.523459,0.562687,0.9324
0.52496,0.564711,0.9326
0.526461,0.566735,0.9328
0.527962,0.56876,0.933
0.529462,0.570785,0.9332
0.530962,0.57281,0.9334
0.532462,0.574835,0.9336
0.533961,0.576861,0.9338
0.535459,0.578887,0.934
0.536958,0.580913,0.9342
0.538455,0.582939,0.9344
0.539953,0.584966,0.9346
0.54145,0.586993,0.9348
0.542947,0.589021,0.935
0.544443,0.591048,0.9352
0.545939,0.593076,0.9354
0.547434,0.595105,0.9356
0.548929,0.597133,0.9358
0.550424,0.599162,0.936
0.551918,0.601192,0.9362
0.553412,0.603221,0.9364
0.554905,0.605251,0.9366
0.556398,0.607281,0.9368
0.557891,0.609312,0.937
0.559383,0.611342,0.9372
0.560874,0.613373,0.9374
0.562366,0.615405,0.9376
0.563857,0.617436,0.9378
0.565347,0.619468,0.938
0.566837,0.6215,0.9382
0.568327,0.623533,0.9384
0.569816,0.625566,0.9386
0.571305,0.627599,0.9388
0.572794,0.629632,0.939
0.574282,0.631666,0.9392
0.57577,0.6337,0.9394
0.577257,0.635734,0.9396
0.578744,0.637769,0.9398
0.58023,0.639804,0.94
0.581716,0.641839,0.9402
0.583202,0.643874,0.9404
0.584687,0.64591,0.9406
0.586172,0.647946,0.9408
0.587657,0.649983,0.941
0.589141,0.652019,0.9412
0.590624,0.654056,0.9414
0.592107,0.656094,0.9416
0.59359,0.658131,0.9418
0.595073,0.660169,0.942
0.596555,0.662207,0.9422
0.598036,0.664246,0.9424
0.599517,0.666284,0.9426
0.600998,0.668324,0.9428
0.602478,0.670363,0.943
0.603958,0.672403,0.9432
0.605438,0.674442,0.9434
0.606917,0.676483,0.9436
0.608396,0.678523,0.9438
0.609874,0.680564,0.944
0.611352,0.682605,0.9442
0.61283,0.684647,0.9444
0.614307,0.686688,0.9446
0.615783,0.68873,0.9448
0.61726,0.690773,0.945
0.618735,0.692815,0.9452
0.620211,0.694858,0.9454
0.621686,0.696901,0.9456
0.623161,0.698945,0.9458
0.624635,0.700989,0.946
0.626109,0.703033,0.9462
0.627582,0.705077,0.9464
0.629055,0.707122,0.9466
0.630528,0.709167,0.9468
0.632,0.711212,0.947
0.633472,0.713257,0.9472
0.634943,0.715303,0.9474
0.636414,0.717349,0.9476
0.637885,0.719396,0.9478
0.639355,0.721443,0.948
0.640824,0.72349,0.9482
0.642294,0.725537,0.9484
0.643763,0.727584,0.9486
0.645231,0.729632,0.9488
0.646699,0.731681,0.949
0.648167,0.733729,0.9492
0.649634,0.735778,0.9494
0.651101,0.737827,0.9496
0.652568,0.739876,0.9498
0.654034,0.741926,0.95
0.655499,0.743976,0.9502
0.656964,0.746026,0.9504
0.658429,0.748077,0.9506
0.659894,0.750128,0.9508
0.661358,0.752179,0.951
0.662821,0.75423,0.9512
0.664284,0.756282,0.9514
0.665747,0.758334,0.9516
0.66721,0.760386,0.9518
0.668671,0.762439,0.952
0.670133,0.764492,0.9522
0.671594,0.766545,0.9524
0.673055,0.768598,0.9526
0.674515,0.770652,0.9528
0.675975,0.772706,0.953
0.677435,0.77476,0.9532
0.678894,0.776815,0.9534
0.680352,0.77887,0.9536
0.68181,0.780925,0.9538
0.683268,0.782981,0.954
0.684726,0.785036,0.9542
0.686183,0.787093,0.9544
0.687639,0.789149,0.9546
0.689096,0.791206,0.9548
0.690551,0.793263,0.955
0.692007,0.79532,0.9552
0.693462,0.797377,0.9554
0.694916,0.799435,0.9556
0.69637,0.801493,0.9558
0.697824,0.803552,0.956
0.699277,0.80561,0.9562
0.70073,0.807669,0.9564
0.702183,0.809729,0.9566
0.703635,0.811788,0.9568
0.705086,0.813848,0.957
0.706538,0.815908,0.9572
0.707989,0.817969,0.9574
0.709439,0.82003,0.9576
0.710889,0.822091,0.9578
0.712339,0.824152,0.958
0.713788,0.826214,0.9582
0.715237,0.828275,0.9584
0.716685,0.830338,0.9586
0.718133,0.8324,0.9588
0.71958,0.834463,0.959
0.721028,0.836526,0.9592
0.722474,0.838589,0.9594
0.723921,0.840653,0.9596
0.725366,0.842717,0.9598
0.726812,0.844781,0.96
0.728257,0.846846,0.9602
0.729702,0.84891,0.9604
0.731146,0.850975,0.9606
0.73259,0.853041,0.9608
0.734033,0.855106,0.961
0.735476,0.857172,0.9612
0.736919,0.859239,0.9614
0.738361,0.861305,0.9616
0.739803,0.863372,0.9618
0.741244,0.865439,0.962
0.742685,0.867507,0.9622
0.744125,0.869574,0.9624
0.745566,0.871642,0.9626
0.747005,0.87371,0.9628
0.748445,0.875779,0.963
0.749883,0.877848,0.9632
0.751322,0.879917,0.9634
0.75276,0.881986,0.9636
0.754198,0.884056,0.9638
0.755635,0.886126,0.964
0.757072,0.888196,0.9642
0.758508,0.890267,0.9644
0.759944,0.892338,0.9646
0.761379,0.894409,0.9648
0.762815,0.89648,0.965
0.764249,0.898552,0.9652
0.765684,0.900624,0.9654
0.767117,0.902696,0.9656
0.768551,0.904769,0.9658
0.769984,0.906842,0.966
0.771417,0.908915,0.9662
0.772849,0.910988,0.9664
0.774281,0.913062,0.9666
0.775712,0.915136,0.9668
0.777143,0.91721,0.967
0.778574,0.919285,0.9672
0.780004,0.92136,0.9674
0.781434,0.923435,0.9676
0.782863,0.92551,0.9678
0.784292,0.927586,0.968
0.78572,0.929662,0.9682
0.787148,0.931738,0.9684
0.788576,0.933815,0.9686
0.790003,0.935892,0.9688
0.79143,0.937969,0.969
0.792857,0.940046,0.9692
0.794283,0.942124,0.9694
0.795708,0.944202,0.9696
0.797133,0.94628,0.9698
0.798558,0.948359,0.97
0.798558,0.948359,0.97
0.807697,0.961735,0.9728
0.816799,0.975136,0.9756
0.825863,0.988563,0.9784
0.83489,1.00202,0.9812
0.843878,1.01549,0.984
0.852829,1.029,0.9868
0.861742,1.04252,0.9896
0.870618,1.05608,0.9924
0.879455,1.06965,0.9952
0.888254,1.08325,0.998
0.897015,1.09688,1.0008
0.905738,1.11053,1.0036
0.914423,1.12421,1.0064
0.923069,1.13791,1.0092
0.931677,1.15163,1.012
0.940246,1.16538,1.0148
0.948777,1.17915,1.0176
0.95727,1.19295,1.0204
0.965723,1.20677,1.0232
0.974138,1.22061,1.026
0.982514,1.23448,1.0288
0.990852,1.24837,1.0316
0.99915,1.26228,1.0344
1.00741,1.27622,1.0372
1.01563,1.29017,1.04
1.02381,1.30416,1.0428
1.03195,1.31816,1.0456
1.04006,1.33219,1.0484
1.04812,1.34624,1.0512
1.05614,1.36031,1.054
1.06413,1.37441,1.0568
1.07207,1.38853,1.0596
1.07998,1.40267,1.0624
1.08784,1.41683,1.0652
1.09567,1.43101,1.068
1.10346,1.44522,1.0708
1.1112,1.45945,1.0736
1.11891,1.4737,1.0764
1.12658,1.48797,1.0792
1.1342,1.50226,1.082
1.14179,1.51657,1.0848
1.14934,1.53091,1.0876
1.15685,1.54526,1.0904
1.16431,1.55964,1.0932
1.17174,1.57404,1.096
1.17912,1.58846,1.0988
1.18647,1.6029,1.1016
1.19377,1.61736,1.1044
1.20104,1.63184,1.1072
1.20826,1.64634,1.11
1.21545,1.66086,1.1128
1.22259,1.6754,1.1156
1.22969,1.68996,1.1184
1.23675,1.70454,1.1212
1.24377,1.71914,1.124
1.25075,1.73376,1.1268
1.25769,1.7484,1.1296
1.26459,1.76305,1.1324
1.27144,1.77773,1.1352
1.27826,1.79243,1.138
1.28503,1.80714,1.1408
1.29176,1.82188,1.1436
1.29845,1.83663,1.1464
1.3051,1.8514,1.1492
1.31171,1.8662,1.152
1.31828,1.881,1.1548
1.32481,1.89583,1.1576
1.33129,1.91068,1.1604
1.33773,1.92554,1.1632
1.34413,1.94042,1.166
1.35049,1.95532,1.1688
1.35681,1.97024,1.1716
1.36309,1.98518,1.1744
1.36932,2.00013,1.1772
1.37551,2.0151,1.18
1.38166,2.03009,1.1828
1.38777,2.04509,1.1856
1.39384,2.06011,1.1884
1.39986,2.07515,1.1912
1.40584,2.0902,1.194
1.41178,2.10528,1.1968
1.41768,2.12037,1.1996
1.42353,2.13547,1.2024
1.42935,2.15059,1.2052
1.43512,2.16573,1.208
1.44084,2.18088,1.2108
1.44653,2.19605,1.2136
1.45217,2.21124,1.2164
1.45777,2.22644,1.2192
1.46333,2.24165,1.222
1.46885,2.25689,1.2248
1.47432,2.27213,1.2276
1.47975,2.2874,1.2304
1.48514,2.30268,1.2332
1.49048,2.31797,1.236
1.49578,2.33328,1.2388
1.50104,2.3486,1.2416
1.50626,2.36394,1.2444
1.51143,2.37929,1.2472
1.51656,2.39466,1.25
1.52165,2.41004,1.2528
1.52669,2.42543,1.2556
1.53169,2.44084,1.2584
1.53665,2.45626,1.2612
1.54156,2.4717,1.264
1.54643,2.48715,1.2668
1.55126,2.50261,1.2696
1.55604,2.51809,1.2724
1.56078,2.53358,1.2752
1.56548,2.54909,1.278
1.57014,2.5646,1.2808
1.57475,2.58013,1.2836
1.57931,2.59568,1.2864
1.58384,2.61123,1.2892
1.58832,2.6268,1.292
1.59275,2.64238,1.2948
1.59715,2.65797,1.2976
1.6015,2.67358,1.3004
1.6058,2.6892,1.3032
1.61006,2.70483,1.306
1.61428,2.72047,1.3088
1.61846,2.73612,1.3116
1.62259,2.75178,1.3144
1.62667,2.76746,1.3172
1.63071,2.78315,1.32
1.63471,2.79885,1.3228
1.63867,2.81456,1.3256
1.64258,2.83028,1.3284
1.64644,2.84601,1.3312
1.65027,2.86175,1.334
1.65404,2.87751,1.3368
1.65778,2.89327,1.3396
1.66147,2.90904,1.3424
1.66511,2.92483,1.3452
1.66872,2.94062,1.348
1.67227,2.95643,1.3508
1.67579,2.97224,1.3536
1.67926,2.98807,1.3564
1.68268,3.0039,1.3592
1.68606,3.01974,1.362
1.6894,3.0356,1.3648
1.69269,3.05146,1.3676
1.69593,3.06733,1.3704
1.69914,3.08321,1.3732
1.70229,3.0991,1.376
1.70541,3.115,1.3788
1.70848,3.1309,1.3816
1.7115,3.14682,1.3844
1.71448,3.16274,1.3872
1.71742,3.17867,1.39
1.72031,3.19461,1.3928
1.72315,3.21056,1.3956
1.72596,3.22652,1.3984
1.72871,3.24248,1.4012
1.73142,3.25845,1.404
1.73409,3.27443,1.4068
1.73671,3.29042,1.4096
1.73929,3.30641,1.4124
1.74182,3.32241,1.4152
1.74431,3.33842,1.418
1.74676,3.35444,1.4208
1.74915,3.37046,1.4236
1.75151,3.38648,1.4264
1.75382,3.40252,1.4292
1.75608,3.41856,1.432
1.7583,3.43461,1.4348
1.76047,3.45066,1.4376
1.7626,3.46672,1.4404
1.76469,3.48279,1.4432
1.76672,3.49886,1.446
1.76872,3.51493,1.4488
1.77067,3.53102,1.4516
1.77257,3.5471,1.4544
1.77443,3.5632,1.4572
1.77624,3.5793,1.46
1.77801,3.5954,1.4628
1.77974,3.61151,1.4656
1.78141,3.62762,1.4684
1.78305,3.64374,1.4712
1.78464,3.65986,1.474
1.78618,3.67598,1.4768
1.78768,3.69212,1.4796
1.78913,3.70825,1.4824
1.79054,3.72439,1.4852
1.7919,3.74053,1.488
1.79322,3.75668,1.4908
1.79449,3.77283,1.4936
1.79572,3.78898,1.4964
1.7969,3.80514,1.4992
1.79803,3.8213,1.502
1.79912,3.83746,1.5048
1.80017,3.85363,1.5076
1.80117,3.8698,1.5104
1.80213,3.88597,1.5132
1.80304,3.90214,1.516
1.8039,3.91832,1.5188
1.80472,3.9345,1.5216
1.80549,3.95068,1.5244
1.80622,3.96686,1.5272
1.80691,3.98305,1.53
1.80754,3.99924,1.5328
1.80814,4.01543,1.5356
1.80868,4.03162,1.5384
1.80919,4.04781,1.5412
1.80964,4.064,1.544
1.81005,4.0802,1.5468
1.81042,4.09639,1.5496
1.81074,4.11259,1.5524
1.81102,4.12879,1.5552
1.81125,4.14499,1.558
1.81143,4.16119,1.5608
1.81157,4.17738,1.5636
1.81166,4.19358,1.5664
1.81171,4.20978,1.5692
1.81172,4.22598,1.572
1.81167,4.24218,1.5748
1.81159,4.25838,1.5776
1.81145,4.27458,1.5804
1.81127,4.29078,1.5832
1.81105,4.30698,1.586
1.81105,4.30698,1.586
1.81096,4.31382,1.5816
1.8109,4.32066,1.5772
1.81087,4.3275,1.5728
1.81088,4.33434,1.5684
1.81091,4.34118,1.564
1.81097,4.34802,1.5596
1.81106,4.35486,1.5552
1.81118,4.3617,1.5508
1.81133,4.36854,1.5464
1.81152,4.37537,1.542
1.81173,4.38221,1.5376
1.81197,4.38905,1.5332
1.81224,4.39588,1.5288
1.81254,4.40271,1.5244
1.81288,4.40955,1.52
1.81324,4.41638,1.5156
1.81363,4.42321,1.5112
1.81405,4.43003,1.5068
1.81451,4.43686,1.5024
1.81499,4.44368,1.498
1.8155,4.4505,1.4936
1.81604,4.45732,1.4892
1.81662,4.46414,1.4848
1.81722,4.47095,1.4804
1.81785,4.47776,1.476
1.81851,4.48457,1.4716
1.81921,4.49137,1.4672
1.81993,4.49817,1.4628
1.82068,4.50497,1.4584
1.82146,4.51177,1.454
1.82227,4.51856,1.4496
1.82312,4.52535,1.4452
1.82399,4.53213,1.4408
1.82489,4.53891,1.4364
1.82582,4.54569,1.432
1.82678,4.55246,1.4276
1.82777,4.55923,1.4232
1.82879,4.56599,1.4188
1.82984,4.57275,1.4144
1.83092,4.5795,1.41
1.83203,4.58625,1.4056
1.83317,4.593,1.4012
1.83434,4.59974,1.3968
1.83554,4.60647,1.3924
1.83677,4.6132,1.388
1.83803,4.61992,1.3836
1.83932,4.62664,1.3792
1.84063,4.63335,1.3748
