0.0019,0.0488,0,0,0,4.7163,-1.41372,4.08407,0.006,0
0.00158938,0.0414818,0.0268676,-0.105109,-2.3623,4.01551,-1.50796,1.44513,0.001,9
0.00147541,0.0389522,0.0307671,-0.122761,-2.6927,3.77852,-0.439823,5.7177,0.036,12
0.00702615,-0.0690641,-0.00358761,0.401751,-0.182528,-3.32636,1.09956,5.34071,0.042,14
0.00439881,0.0435004,-0.0351547,-0.573135,2.53576,3.61743,0.785398,1.19381,0.099,23
0.0296623,-0.00773045,-0.111876,0.557206,1.98417,-0.503292,0.879646,2.51327,0.089,42
-0.0363334,-0.0545069,0.01233,-1.38636,-2.48935,-3.33654,-1.25664,0.314159,0.021,105
-0.0471666,-0.0772994,-0.0546125,0.094924,-0.0886915,-2.75024,-1.28805,3.58142,0.056,135
-0.00470526,-0.0271426,-0.138246,1.12691,1.39281,-0.226136,-1.06814,5.21504,0.03,173
0.0312812,0.0124441,-0.119431,1.17533,1.15826,1.54065,0.0942478,4.3354,0.05,685
0.0806124,0.0371454,0.0362642,-0.154928,-0.607859,3.78153,0.659734,5.7177,0.057,688
0.0280174,-0.00810827,0.144826,-0.962877,-0.593585,0.122817,0.471239,4.52389,0.033,1100
0.00893653,-0.01626,0.124359,-0.158796,0.122171,-1.44905,1.5708,2.19911,0.0334,3107
-0.000172334,-0.000802434,0.00242427,-0.113788,6.0809,-27.21,9.26925e-310,0,0.0334,3402
