3.14159,0,0,0,0.02
-3.14159,0.000199997,1e-06,0.0002,0.02
-3.14159,0.000399973,4e-06,0.0004,0.02
-3.14158,0.00059991,9e-06,0.0006,0.02
-3.14158,0.000799787,1.6e-05,0.0008,0.02
-3.14157,0.000999583,2.5e-05,0.001,0.02
-3.14156,0.00119928,3.6e-05,0.0012,0.02
-3.14154,0.00139886,4.9e-05,0.0014,0.02
-3.14153,0.00159829,6.4e-05,0.0016,0.02
-3.14151,0.00179757,8.1e-05,0.0018,0.02
-3.14149,0.00199667,0.0001,0.002,0.02
-3.14147,0.00219557,0.000121,0.0022,0.02
-3.14145,0.00239424,0.000144,0.0024,0.02
-3.14142,0.00259268,0.000169,0.0026,0.02
-3.1414,0.00279086,0.000196,0.0028,0.02
-3.14137,0.00298876,0.000225,0.003,0.02
-3.14134,0.00318636,0.000256,0.0032,0.02
-3.1413,0.00338365,0.000289,0.0034,0.02
-3.14127,0.00358059,0.000324,0.0036,0.02
-3.14123,0.00377718,0.000361,0.0038,0.02
-3.14119,0.00397339,0.0004,0.004,0.02
-3.14115,0.0041692,0.000441,0.0042,0.02
-3.14111,0.00436459,0.000484,0.0044,0.02
-3.14107,0.00455955,0.000529,0.0046,0.02
-3.14102,0.00475405,0.000576,0.0048,0.02
-3.14097,0.00494808,0.000625,0.005,0.02
-3.14092,0.00514161,0.000676,0.0052,0.02
-3.14087,0.00533463,0.000729,0.0054,0.02
-3.14081,0.00552711,0.000784,0.0056,0.02
-3.14076,0.00571904,0.000841,0.0058,0.02
-3.1407,0.0059104,0.0009,0.006,0.02
-3.14064,0.00610117,0.000961,0.0062,0.02
-3.14058,0.00629133,0.001024,0.0064,0.02
-3.14051,0.00648086,0.001089,0.0066,0.02
-3.14045,0.00666974,0.001156,0.0068,0.02
-3.14038,0.00685796,0.001225,0.007,0.02
-3.14031,0.00704548,0.001296,0.0072,0.02
-3.14024,0.00723231,0.001369,0.0074,0.02
-3.14017,0.00741841,0.001444,0.0076,0.02
-3.14009,0.00760377,0.001521,0.0078,0.02
-3.14001,0.00778836,0.0016,0.008,0.02
-3.13994,0.00797218,0.001681,0.0082,0.02
-3.13985,0.00815521,0.001764,0.0084,0.02
-3.13977,0.00833741,0.001849,0.0086,0.02
-3.13969,0.00851879,0.001936,0.0088,0.02
-3.1396,0.00869931,0.002025,0.009,0.02
-3.13951,0.00887896,0.002116,0.0092,0.02
-3.13942,0.00905772,0.002209,0.0094,0.02
-3.13933,0.00923558,0.002304,0.0096,0.02
-3.13924,0.00941251,0.002401,0.0098,0.02
-3.13914,0.0095885,0.0025,0.01,0.02
-3.13905,0.00976354,0.002601,0.0102,0.02
-3.13895,0.0099376,0.002704,0.0104,0.02
-3.13885,0.0101107,0.002809,0.0106,0.02
-3.13875,0.0102827,0.002916,0.0108,0.02
-3.13864,0.0104537,0.003025,0.011,0.02
-3.13854,0.0106237,0.003136,0.0112,0.02
-3.13843,0.0107926,0.003249,0.0114,0.02
-3.13832,0.0109605,0.003364,0.0116,0.02
-3.13821,0.0111272,0.003481,0.0118,0.02
-3.1381,0.0112928,0.0036,0.012,0.6
