0.0019,0.0488,0,0,0,4.7163,-0.911062,0.628319,0.098,0
-0.00543783,-0.0448176,0.0584353,-0.089443,-2.59756,-1.12856,0.314159,1.25664,0.019,7
0.000850232,-0.0725899,0.0163951,0.716025,-0.112981,-2.95073,0.973894,4.83805,0.015,9
0.0111361,-0.0504413,-0.0281586,0.536612,3.23694,-2.52263,1.03673,4.27257,0.024,10
-0.00356702,0.0444496,0.0109204,-1.48889,0.2478,5.12033,1.13097,1.19381,0.063,11
-0.00885552,-0.0893224,0.0231369,0.761709,-0.466961,-2.71388,0.376991,3.89557,0.077,13
0.0188945,0.10246,0.0422447,-0.716507,0.984319,2.96335,0.816814,0.0628319,0.003,25
0.0166901,0.105181,0.0512152,-0.704235,0.775701,2.82337,-0.911062,2.9531,0.093,106
-0.0123103,0.0522789,0.12909,0.173752,-1.40497,-1.2856,-1.03673,2.32478,0.0371,191
0.000656258,-0.00392963,-0.00189663,-1.20508,14.0516,-15.6463,9.26924e-310,0,0.0371,1162
