0.0019,0.0488,0,0,0,4.7163,-1.32,0,0.036,0
-0.004265,-0.0578045,0.0143543,-0.0920456,-1.03351,-3.71125,-1.13,1.26,0.001,2
-0.00434625,-0.0586983,0.0106134,-0.0703299,-0.753615,-3.76761,0.57,0.38,0.089,11
-0.00771939,-0.0291404,-0.0200614,0.149314,2.62019,-5.48407,-1.13,3.02,0.083,12
-0.00619003,-0.00715382,-0.0313179,1.02802,5.0817,-4.02346,0.88,2.39,0.021,16
0.0213719,0.0666917,-0.0224692,1.0557,1.46397,2.30291,1.38,5.4,0.057,40
-0.00624356,0.00130486,-0.0362297,1.77223,5.05584,-2.62448,0.25,5.4,0.081,50
0.116426,0.0404251,0.0789828,1.1034,-1.38259,0.724269,1.51,2.89,0.062,148
0.115095,-0.0521769,0.0800871,-1.11805,-1.28743,-0.676589,-1.19,5.65,0.081,268
0.0261988,0.0494068,0.00949029,4.15473,0.391376,2.47558,0.88,6.03,0.048,589
0.11981,-0.0224371,0.0574017,0.524056,-1.79545,-0.133065,-0.88,1.38,0.097,1399
-0.00118043,-0.000127308,-0.00388841,-8.96213,14.4364,13.7624,2.26348e-313,0,0.097,3661
