3.14159265358979312,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.97999999999999998
3.14154365399813074,-0.00979983666372548,-0.00004900000000000,-0.00980000000000000,-0.97999999999999998
3.14139666012331276,-0.01959869328136936,-0.00019600000000000,-0.01960000000000000,-0.97999999999999998
3.14115168666672062,-0.02939558962259295,-0.00044100000000000,-0.02940000000000000,-0.97999999999999998
3.14080875813372806,-0.03918954508884360,-0.00078400000000000,-0.03920000000000001,-0.97999999999999998
3.14036790883830008,-0.04897957852999951,-0.00122500000000000,-0.04900000000000001,-0.97999999999999998
3.13982918290941981,-0.05876470806191628,-0.00176400000000000,-0.05880000000000001,-0.97999999999999998
3.13919263429933970,-0.06854395088517522,-0.00240100000000000,-0.06860000000000001,-0.97999999999999998
3.13845832679363212,-0.07831632310533317,-0.00313600000000000,-0.07840000000000001,-0.97999999999999998
3.13762633402302971,-0.08808083955497252,-0.00396900000000000,-0.08820000000000001,-0.97999999999999998
3.13669673947703931,-0.09783651361785005,-0.00490000000000000,-0.09800000000000002,-0.97999999999999998
