0.0019,0.0488,0,0,0,4.7163
0.00190013,0.0487979,0.000471623,0.00266156,-0.0418956,4.7161
0.00190053,0.0487916,0.000943206,0.00531456,-0.0837872,4.71549
0.0019012,0.0487811,0.00141471,0.00795879,-0.12567,4.71448
0.00190212,0.0487665,0.00188609,0.0105941,-0.16754,4.71306
0.00190331,0.0487476,0.00235731,0.0132202,-0.209392,4.71124
0.00190477,0.0487246,0.00282832,0.0158371,-0.251222,4.70901
0.00190648,0.0486974,0.0032991,0.0184444,-0.293025,4.70638
0.00190846,0.048666,0.00376959,0.0210421,-0.334796,4.70335
0.00191069,0.0486304,0.00423975,0.02363,-0.376531,4.69992
0.00191318,0.0485907,0.00470956,0.0262078,-0.418226,4.69608
0.00191593,0.0485468,0.00517896,0.0287754,-0.459876,4.69184
0.00191894,0.0484987,0.00564791,0.0313326,-0.501477,4.6872
0.0019222,0.0484465,0.00611638,0.0338793,-0.543023,4.68216
0.00192571,0.0483901,0.00658433,0.0364153,-0.584511,4.67672
0.00192948,0.0483296,0.00705171,0.0389404,-0.625936,4.67088
0.0019335,0.0482649,0.00751849,0.0414544,-0.667294,4.66464
0.00193777,0.0481961,0.00798463,0.0439573,-0.708579,4.658
0.00194229,0.0481232,0.00845008,0.0464488,-0.749789,4.65097
0.00194706,0.0480462,0.00891481,0.0489288,-0.790917,4.64355
0.00195208,0.047965,0.00937877,0.0513971,-0.831961,4.63573
0.00195734,0.0478798,0.00984194,0.0538536,-0.872915,4.62752
0.00196285,0.0477905,0.0103043,0.0562981,-0.913775,4.61891
0.0019686,0.047697,0.0107657,0.0587305,-0.954537,4.60992
0.00197459,0.0475996,0.0112262,0.0611507,-0.995197,4.60054
0.00198083,0.047498,0.0116858,0.0635584,-1.03575,4.59077
0.0019873,0.0473924,0.0121444,0.0659536,-1.07619,4.58062
0.00199402,0.0472828,0.0126019,0.0683361,-1.11652,4.57008
0.00200097,0.0471691,0.0130584,0.0707058,-1.15673,4.55916
0.00200816,0.0470514,0.0135137,0.0730625,-1.19681,4.54785
0.00201558,0.0469298,0.0139679,0.0754062,-1.23676,4.53617
0.00202324,0.0468041,0.014421,0.0777366,-1.27659,4.52412
0.00203113,0.0466744,0.0148727,0.0800537,-1.31628,4.51168
0.00203925,0.0465408,0.0153233,0.0823573,-1.35582,4.49887
0.0020476,0.0464033,0.0157725,0.0846474,-1.39523,4.4857
0.00205618,0.0462618,0.0162204,0.0869237,-1.43448,4.47215
0.00206498,0.0461164,0.0166669,0.0891863,-1.47359,4.45823
0.00207402,0.0459671,0.017112,0.0914349,-1.51254,4.44395
0.00208327,0.0458139,0.0175557,0.0936695,-1.55132,4.4293
0.00209275,0.0456568,0.0179979,0.0958899,-1.58995,4.41429
0.00210245,0.0454959,0.0184386,0.0980961,-1.62841,4.39893
0.00211237,0.0453312,0.0188777,0.100288,-1.66669,4.3832
0.00212251,0.0451626,0.0193152,0.102465,-1.7048,4.36713
0.00213286,0.0449902,0.0197511,0.104628,-1.74273,4.3507
0.00214343,0.044814,0.0201853,0.106776,-1.78048,4.33392
0.00215421,0.0446341,0.0206178,0.10891,-1.81805,4.31679
0.00216521,0.0444504,0.0210487,0.111029,-1.85542,4.29932
0.00217642,0.044263,0.0214777,0.113132,-1.8926,4.2815
0.00218784,0.0440719,0.0219049,0.115221,-1.92958,4.26335
0.00219946,0.0438771,0.0223304,0.117295,-1.96637,4.24486
0.0022113,0.0436787,0.0227539,0.119353,-2.00295,4.22603
0.00222333,0.0434765,0.0231756,0.121397,-2.03932,4.20687
0.00223558,0.0432708,0.0235953,0.123425,-2.07548,4.18739
0.00224802,0.0430614,0.024013,0.125438,-2.11143,4.16757
0.00226066,0.0428485,0.0244288,0.127435,-2.14717,4.14744
0.0022735,0.042632,0.0248425,0.129417,-2.18268,4.12698
0.00228655,0.042412,0.0252542,0.131383,-2.21797,4.10621
0.00229978,0.0421884,0.0256637,0.133334,-2.25303,4.08512
0.00231321,0.0419614,0.0260712,0.135269,-2.28786,4.06371
0.00232683,0.0417309,0.0264765,0.137188,-2.32247,4.042
0.00234065,0.0414969,0.0268796,0.139091,-2.35683,4.01999
0.00235465,0.0412595,0.0272804,0.140979,-2.39096,3.99767
0.00236884,0.0410187,0.0276791,0.142851,-2.42485,3.97505
0.00238322,0.0407745,0.0280754,0.144707,-2.45849,3.95213
0.00239778,0.040527,0.0284695,0.146547,-2.49188,3.92893
0.00241253,0.0402762,0.0288612,0.148371,-2.52503,3.90543
0.00242746,0.040022,0.0292506,0.150179,-2.55792,3.88164
0.00244257,0.0397646,0.0296375,0.151971,-2.59056,3.85757
0.00245785,0.0395039,0.0300221,0.153747,-2.62294,3.83322
0.00247331,0.03924,0.0304042,0.155506,-2.65507,3.80859
0.00248895,0.0389729,0.0307838,0.15725,-2.68692,3.78369
0.00250476,0.0387026,0.0311609,0.158977,-2.71852,3.75851
0.00252075,0.0384292,0.0315355,0.160689,-2.74985,3.73307
0.0025369,0.0381527,0.0319075,0.162384,-2.7809,3.70737
0.00255322,0.0378731,0.0322769,0.164063,-2.81169,3.6814
0.00256971,0.0375904,0.0326438,0.165726,-2.8422,3.65518
0.00258637,0.0373046,0.033008,0.167372,-2.87243,3.6287
0.00260319,0.0370159,0.0333695,0.169003,-2.90239,3.60197
0.00262017,0.0367242,0.0337284,0.170617,-2.93207,3.575
0.00263731,0.0364295,0.0340845,0.172214,-2.96146,3.54778
0.00265461,0.0361319,0.0344379,0.173796,-2.99057,3.52032
0.00267207,0.0358314,0.0347886,0.175362,-3.01939,3.49262
0.00268968,0.035528,0.0351364,0.176911,-3.04793,3.46469
0.00270745,0.0352218,0.0354815,0.178444,-3.07617,3.43653
0.00272537,0.0349128,0.0358237,0.179961,-3.10412,3.40815
0.00274344,0.034601,0.0361631,0.181461,-3.13178,3.37954
0.00276166,0.0342864,0.0364996,0.182946,-3.15914,3.35071
0.00278003,0.0339692,0.0368332,0.184414,-3.18621,3.32167
0.00279854,0.0336492,0.037164,0.185866,-3.21297,3.29242
0.0028172,0.0333266,0.0374917,0.187302,-3.23944,3.26295
0.002836,0.0330013,0.0378165,0.188722,-3.2656,3.23329
0.00285495,0.0326735,0.0381384,0.190126,-3.29146,3.20342
0.00287403,0.032343,0.0384572,0.191514,-3.31702,3.17335
0.00289325,0.0320101,0.038773,0.192886,-3.34227,3.14309
0.00291261,0.0316746,0.0390858,0.194241,-3.36722,3.11263
0.0029321,0.0313366,0.0393956,0.195581,-3.39185,3.08199
0.00295172,0.0309962,0.0397022,0.196905,-3.41618,3.05117
0.00297148,0.0306534,0.0400058,0.198213,-3.44019,3.02017
0.00299136,0.0303082,0.0403062,0.199506,-3.4639,2.98899
0.00301138,0.0299606,0.0406036,0.200782,-3.48729,2.95764
0.00303152,0.0296108,0.0408978,0.202043,-3.51037,2.92612
0.00305179,0.0292586,0.0411888,0.203288,-3.53313,2.89443
0.00307218,0.0289041,0.0414766,0.204517,-3.55557,2.86258
0.00309269,0.0285475,0.0417613,0.205731,-3.5777,2.83057
0.00311332,0.0281886,0.0420428,0.206929,-3.59952,2.79841
0.00313407,0.0278276,0.042321,0.208112,-3.62101,2.7661
0.00315494,0.0274644,0.042596,0.209279,-3.64219,2.73364
0.00317593,0.0270992,0.0428677,0.210431,-3.66304,2.70103
0.00319703,0.0267318,0.0431362,0.211568,-3.68358,2.66829
0.00321824,0.0263625,0.0434014,0.212689,-3.70379,2.6354
0.00323957,0.0259911,0.0436633,0.213795,-3.72369,2.60239
0.003261,0.0256177,0.0439218,0.214886,-3.74326,2.56924
0.00328254,0.0252424,0.0441771,0.215962,-3.76251,2.53597
0.00330419,0.0248652,0.044429,0.217023,-3.78143,2.50257
0.00332595,0.0244862,0.0446776,0.218069,-3.80004,2.46906
0.00334781,0.0241052,0.0449228,0.219099,-3.81832,2.43542
0.00336977,0.0237225,0.0451647,0.220116,-3.83627,2.40168
0.00339183,0.023338,0.0454032,0.221117,-3.85391,2.36783
0.00341399,0.0229517,0.0456382,0.222104,-3.87122,2.33387
0.00343625,0.0225638,0.0458699,0.223076,-3.8882,2.29981
0.0034586,0.0221741,0.0460982,0.224033,-3.90486,2.26565
0.00348106,0.0217828,0.0463231,0.224976,-3.92119,2.23139
0.0035036,0.0213899,0.0465445,0.225905,-3.9372,2.19704
0.00352624,0.0209954,0.0467625,0.226819,-3.95289,2.16261
0.00354896,0.0205993,0.046977,0.227719,-3.96825,2.12809
0.00357178,0.0202017,0.0471881,0.228605,-3.98329,2.09348
0.00359468,0.0198027,0.0473957,0.229477,-3.998,2.0588
0.00361767,0.0194021,0.0475998,0.230335,-4.01239,2.02404
0.00364075,0.0190002,0.0478005,0.231179,-4.02645,1.98922
0.00366391,0.0185969,0.0479977,0.23201,-4.0402,1.95432
0.00368715,0.0181922,0.0481914,0.232826,-4.05361,1.91935
0.00371047,0.0177862,0.0483815,0.233629,-4.06671,1.88433
0.00373388,0.0173788,0.0485682,0.234418,-4.07948,1.84924
0.00375736,0.0169703,0.0487514,0.235194,-4.09192,1.8141
0.00378092,0.0165605,0.048931,0.235957,-4.10405,1.77891
0.00380455,0.0161495,0.0491072,0.236706,-4.11585,1.74367
0.00382826,0.0157373,0.0492798,0.237442,-4.12734,1.70838
0.00385204,0.015324,0.0494488,0.238165,-4.1385,1.67305
0.00387589,0.0149096,0.0496144,0.238875,-4.14934,1.63768
0.00389981,0.0144942,0.0497764,0.239572,-4.15986,1.60227
0.0039238,0.0140777,0.0499348,0.240256,-4.17006,1.56683
0.00394786,0.0136602,0.0500897,0.240927,-4.17995,1.53135
0.00397199,0.0132417,0.0502411,0.241586,-4.18951,1.49585
0.00399618,0.0128223,0.0503889,0.242232,-4.19876,1.46033
0.00402043,0.0124019,0.0505332,0.242866,-4.2077,1.42478
0.00404475,0.0119807,0.0506739,0.243487,-4.21631,1.38921
0.00406913,0.0115587,0.050811,0.244096,-4.22461,1.35363
0.00409357,0.0111358,0.0509446,0.244693,-4.2326,1.31804
0.00411807,0.0107122,0.0510746,0.245278,-4.24027,1.28243
0.00414262,0.0102878,0.0512011,0.245851,-4.24763,1.24682
0.00416724,0.00986266,0.051324,0.246412,-4.25468,1.2112
0.00419191,0.00943685,0.0514433,0.246961,-4.26142,1.17558
0.00421663,0.00901039,0.0515591,0.247499,-4.26785,1.13997
0.00424141,0.00858329,0.0516713,0.248025,-4.27396,1.10435
0.00426623,0.0081556,0.05178,0.248539,-4.27977,1.06875
0.00429111,0.00772735,0.0518851,0.249043,-4.28528,1.03315
0.00431604,0.00729856,0.0519866,0.249534,-4.29047,0.997565
0.00434102,0.00686926,0.0520846,0.250015,-4.29537,0.961996
0.00436605,0.0064395,0.052179,0.250485,-4.29995,0.926443
0.00439112,0.00600928,0.0522699,0.250944,-4.30424,0.890911
0.00441623,0.00557866,0.0523572,0.251391,-4.30822,0.855402
0.00444139,0.00514765,0.052441,0.251829,-4.3119,0.819918
0.0044666,0.00471629,0.0525212,0.252255,-4.31528,0.784463
0.00449185,0.0042846,0.0525978,0.252671,-4.31837,0.749037
0.00451713,0.00385262,0.052671,0.253076,-4.32115,0.713645
0.00454246,0.00342038,0.0527406,0.253471,-4.32364,0.678288
0.00456783,0.00298791,0.0528066,0.253856,-4.32584,0.642969
0.00459323,0.00255522,0.0528692,0.25423,-4.32774,0.60769
0.00461867,0.00212237,0.0529282,0.254595,-4.32935,0.572454
0.00464415,0.00168936,0.0529837,0.25495,-4.33066,0.537264
0.00466966,0.00125624,0.0530356,0.255294,-4.33169,0.502121
0.00469521,0.000823036,0.0530841,0.255629,-4.33243,0.467027
0.00472079,0.000389768,0.053129,0.255955,-4.33288,0.431986
0.0047464,-4.3531e-05,0.0531705,0.25627,-4.33305,0.397
0.00477204,-0.000476832,0.0532084,0.256577,-4.33293,0.36207
0.00479771,-0.000910107,0.0532429,0.256874,-4.33252,0.327199
0.00482342,-0.00134333,0.0532739,0.257161,-4.33184,0.292389
0.00484915,-0.00177647,0.0533014,0.25744,-4.33087,0.257643
0.0048749,-0.00220949,0.0533254,0.25771,-4.32963,0.222962
0.00490069,-0.00264238,0.053346,0.25797,-4.32811,0.188349
0.0049265,-0.00307511,0.0533631,0.258222,-4.32631,0.153806
0.00495233,-0.00350763,0.0533767,0.258465,-4.32423,0.119335
0.00497819,-0.00393994,0.053387,0.258699,-4.32189,0.0849375
0.00500407,-0.004372,0.0533937,0.258925,-4.31927,0.0506161
0.00502997,-0.00480379,0.0533971,0.259143,-4.31638,0.0163728
0.0050559,-0.00523527,0.053397,0.259352,-4.31322,-0.0177905
0.00508184,-0.00566642,0.0533935,0.259552,-4.30979,-0.0518719
0.00510781,-0.00609722,0.0533866,0.259745,-4.3061,-0.0858692
0.00513379,-0.00652763,0.0533764,0.25993,-4.30214,-0.119781
0.0051598,-0.00695764,0.0533627,0.260106,-4.29792,-0.153605
0.00518581,-0.00738721,0.0533456,0.260275,-4.29344,-0.187339
0.00521185,-0.00781632,0.0533252,0.260436,-4.2887,-0.220981
0.0052379,-0.00824494,0.0533014,0.260589,-4.2837,-0.254531
0.00526397,-0.00867305,0.0532743,0.260735,-4.27844,-0.287985
0.00529005,-0.00910062,0.0532439,0.260873,-4.27293,-0.321342
0.00531614,-0.00952763,0.0532101,0.261004,-4.26716,-0.354601
0.00534225,-0.00995404,0.0531729,0.261128,-4.26114,-0.38776
0.00536837,-0.0103798,0.0531325,0.261244,-4.25487,-0.420816
0.0053945,-0.010805,0.0530888,0.261354,-4.24835,-0.453768
0.00542064,-0.0112295,0.0530418,0.261456,-4.24159,-0.486615
