0.0019,0.0488,0,0,0,4.7163,-1.32,0
0.00189992,0.0487979,0.000471636,-0.00156912,-0.0418952,4.71635,-1.32,0
0.00189969,0.0487916,0.000943257,-0.00314645,-0.0837855,4.716,-1.32,0
0.00189929,0.0487811,0.00141482,-0.00473181,-0.125666,4.71525,-1.32,0
0.00189874,0.0487665,0.00188629,-0.00632503,-0.167534,4.71409,-1.32,0
0.00189803,0.0487476,0.00235763,-0.00792593,-0.209382,4.71252,-1.32,0
0.00189715,0.0487246,0.00282878,-0.00953434,-0.251208,4.71055,-1.32,0
0.00189612,0.0486974,0.00329972,-0.0111501,-0.293006,4.70818,-1.32,0
0.00189492,0.048666,0.00377041,-0.012773,-0.334772,4.7054,-1.32,0
0.00189356,0.0486304,0.00424079,-0.0144028,-0.376502,4.70222,-1.32,0
0.00189204,0.0485907,0.00471084,-0.0160394,-0.41819,4.69864,-1.32,0
0.00189036,0.0485468,0.0051805,-0.0176826,-0.459833,4.69465,-1.32,0
0.00188851,0.0484987,0.00564975,-0.0193323,-0.501426,4.69027,-1.32,0
0.00188649,0.0484465,0.00611854,-0.0209881,-0.542965,4.68548,-1.32,0
0.00188431,0.0483902,0.00658684,-0.02265,-0.584445,4.68029,-1.32,0
0.00188196,0.0483296,0.00705459,-0.0243177,-0.625861,4.67471,-1.32,0
0.00187944,0.048265,0.00752176,-0.0259911,-0.667209,4.66872,-1.32,0
0.00187676,0.0481962,0.00798832,-0.0276699,-0.708485,4.66234,-1.32,0
0.00187391,0.0481233,0.00845422,-0.029354,-0.749684,4.65556,-1.32,0
0.00187089,0.0480463,0.00891942,-0.0310432,-0.790802,4.64839,-1.32,0
0.0018677,0.0479651,0.00938388,-0.0327372,-0.831835,4.64082,-1.32,0
0.00186434,0.0478799,0.00984757,-0.034436,-0.872777,4.63286,-1.32,0
0.00186081,0.0477906,0.0103104,-0.0361392,-0.913626,4.6245,-1.32,0
0.00185711,0.0476972,0.0107725,-0.0378467,-0.954376,4.61576,-1.32,0
0.00185324,0.0475997,0.0112336,-0.0395583,-0.995023,4.60663,-1.32,0
0.0018492,0.0474982,0.0116938,-0.0412738,-1.03556,4.59711,-1.32,0
0.00184499,0.0473926,0.012153,-0.042993,-1.07599,4.5872,-1.32,0
0.0018406,0.047283,0.0126112,-0.0447156,-1.1163,4.57691,-1.32,0
0.00183605,0.0471693,0.0130684,-0.0464416,-1.1565,4.56623,-1.32,0
0.00183132,0.0470517,0.0135244,-0.0481706,-1.19657,4.55518,-1.32,0
0.00182641,0.04693,0.0139794,-0.0499026,-1.23651,4.54374,-1.32,0
0.00182134,0.0468044,0.0144332,-0.0516372,-1.27631,4.53193,-1.32,0
0.00181608,0.0466748,0.0148858,-0.0533743,-1.31599,4.51973,-1.32,0
0.00181066,0.0465412,0.0153371,-0.0551138,-1.35552,4.50717,-1.32,0
0.00180506,0.0464037,0.0157872,-0.0568552,-1.3949,4.49423,-1.32,0
0.00179929,0.0462622,0.0162359,-0.0585986,-1.43414,4.48092,-1.32,0
0.00179334,0.0461169,0.0166833,-0.0603436,-1.47323,4.46724,-1.32,0
0.00178722,0.0459676,0.0171294,-0.0620902,-1.51216,4.4532,-1.32,0
0.00178092,0.0458144,0.017574,-0.0638379,-1.55093,4.43879,-1.32,0
0.00177445,0.0456574,0.0180171,-0.0655868,-1.58953,4.42402,-1.32,0
0.00176781,0.0454965,0.0184588,-0.0673365,-1.62797,4.40889,-1.32,0
0.00176099,0.0453318,0.0188989,-0.0690869,-1.66623,4.3934,-1.32,0
0.00175399,0.0451633,0.0193374,-0.0708377,-1.70432,4.37755,-1.32,0
0.00174682,0.044991,0.0197744,-0.0725888,-1.74223,4.36136,-1.32,0
0.00173947,0.0448148,0.0202097,-0.07434,-1.77996,4.34481,-1.32,0
0.00173195,0.044635,0.0206433,-0.0760909,-1.8175,4.32791,-1.32,0
0.00172425,0.0444514,0.0210753,-0.0778416,-1.85485,4.31067,-1.32,0
0.00171638,0.044264,0.0215055,-0.0795917,-1.892,4.29308,-1.32,0
0.00170834,0.044073,0.0219339,-0.081341,-1.92896,4.27515,-1.32,0
0.00170011,0.0438782,0.0223605,-0.0830894,-1.96571,4.25689,-1.32,0
0.00169172,0.0436798,0.0227852,-0.0848366,-2.00227,4.23829,-1.32,0
0.00168315,0.0434778,0.0232081,-0.0865825,-2.03861,4.21935,-1.32,0
0.0016744,0.0432721,0.0236291,-0.0883268,-2.07474,4.20009,-1.32,0
0.00166548,0.0430628,0.0240481,-0.0900694,-2.11066,4.1805,-1.32,0
0.00165639,0.04285,0.0244652,-0.09181,-2.14636,4.16058,-1.32,0
0.00164712,0.0426336,0.0248802,-0.0935485,-2.18184,4.14034,-1.32,0
0.00163768,0.0424136,0.0252932,-0.0952846,-2.2171,4.11979,-1.32,0
0.00162806,0.0421902,0.0257042,-0.0970182,-2.25212,4.09892,-1.32,0
0.00161827,0.0419632,0.026113,-0.0987491,-2.28692,4.07773,-1.32,0
0.00160831,0.0417328,0.0265197,-0.100477,-2.32149,4.05624,-1.32,0
0.00159818,0.0414989,0.0269243,-0.102202,-2.35581,4.03444,-1.32,0
0.00158787,0.0412616,0.0273266,-0.103923,-2.3899,4.01233,-1.32,0
0.00157739,0.0410209,0.0277267,-0.105641,-2.42375,3.98993,-1.32,0
0.00156674,0.0407769,0.0281246,-0.107356,-2.45735,3.96722,-1.32,0
0.00155592,0.0405295,0.0285201,-0.109066,-2.4907,3.94423,-1.32,0
0.00154493,0.0402788,0.0289134,-0.110772,-2.5238,3.92094,-1.32,0
0.00153377,0.0400247,0.0293043,-0.112474,-2.55665,3.89736,-1.32,0
0.00152244,0.0397674,0.0296929,-0.114172,-2.58924,3.8735,-1.32,0
0.00151093,0.0395069,0.030079,-0.115865,-2.62157,3.84936,-1.32,0
0.00149926,0.0392431,0.0304627,-0.117553,-2.65364,3.82494,-1.32,0
0.00148742,0.0389762,0.030844,-0.119237,-2.68545,3.80024,-1.32,0
0.00147542,0.0387061,0.0312228,-0.120915,-2.71699,3.77528,-1.32,0
0.00146324,0.0384328,0.031599,-0.122587,-2.74826,3.75004,-1.32,0
0.0014509,0.0381564,0.0319728,-0.124255,-2.77926,3.72454,-1.32,0
0.00143839,0.0378769,0.0323439,-0.125916,-2.80999,3.69878,-1.32,0
0.00142572,0.0375944,0.0327125,-0.127572,-2.84045,3.67276,-1.32,0
0.00141288,0.0373089,0.0330785,-0.129221,-2.87062,3.64649,-1.32,0
0.00139987,0.0370203,0.0334418,-0.130864,-2.90051,3.61996,-1.32,0
0.0013867,0.0367288,0.0338025,-0.132501,-2.93013,3.59319,-1.32,0
0.00137337,0.0364343,0.0341604,-0.134132,-2.95946,3.56618,-1.32,0
0.00135988,0.0361369,0.0345157,-0.135755,-2.9885,3.53892,-1.32,0
0.00134622,0.0358366,0.0348682,-0.137372,-3.01725,3.51143,-1.32,0
0.0013324,0.0355334,0.035218,-0.138981,-3.04572,3.4837,-1.32,0
0.00131843,0.0352275,0.0355649,-0.140584,-3.07389,3.45574,-1.32,0
0.00130429,0.0349187,0.0359091,-0.142179,-3.10177,3.42756,-1.32,0
0.00128999,0.0346071,0.0362504,-0.143766,-3.12935,3.39916,-1.32,0
0.00127553,0.0342928,0.0365889,-0.145346,-3.15664,3.37053,-1.32,0
0.00126092,0.0339758,0.0369245,-0.146917,-3.18363,3.34169,-1.32,0
0.00124615,0.0336561,0.0372573,-0.148481,-3.21032,3.31264,-1.32,0
0.00123122,0.0333338,0.0375871,-0.150037,-3.2367,3.28338,-1.32,0
0.00121614,0.0330088,0.0379139,-0.151584,-3.26279,3.25391,-1.32,0
0.00120091,0.0326812,0.0382378,-0.153123,-3.28856,3.22424,-1.32,0
0.00118552,0.0323511,0.0385588,-0.154653,-3.31404,3.19438,-1.32,0
0.00116998,0.0320184,0.0388767,-0.156174,-3.3392,3.16432,-1.32,0
0.00115428,0.0316832,0.0391916,-0.157687,-3.36406,3.13407,-1.32,0
0.00113844,0.0313456,0.0395035,-0.15919,-3.38861,3.10364,-1.32,0
0.00112245,0.0310055,0.0398124,-0.160684,-3.41284,3.07302,-1.32,0
0.0011063,0.030663,0.0401181,-0.162169,-3.43676,3.04222,-1.32,0
0.00109001,0.0303182,0.0404208,-0.163644,-3.46038,3.01125,-1.32,0
0.00107358,0.029971,0.0407204,-0.16511,-3.48367,2.9801,-1.32,0
0.00105699,0.0296215,0.0410168,-0.166566,-3.50665,2.94879,-1.32,0
0.00104026,0.0292697,0.0413101,-0.168012,-3.52932,2.91731,-1.32,0
0.00102339,0.0289156,0.0416003,-0.169447,-3.55167,2.88567,-1.32,0
0.00100637,0.0285593,0.0418872,-0.170873,-3.5737,2.85387,-1.32,0
0.000989216,0.0282009,0.042171,-0.172289,-3.59541,2.82192,-1.32,0
0.000971917,0.0278403,0.0424516,-0.173694,-3.6168,2.78982,-1.32,0
0.000954478,0.0274775,0.042729,-0.175088,-3.63787,2.75757,-1.32,0
0.000936899,0.0271127,0.0430031,-0.176472,-3.65862,2.72517,-1.32,0
0.000919183,0.0267458,0.043274,-0.177845,-3.67905,2.69264,-1.32,0
0.000901331,0.0263769,0.0435417,-0.179208,-3.69916,2.65997,-1.32,0
0.000883342,0.026006,0.043806,-0.180559,-3.71895,2.62717,-1.32,0
0.000865219,0.0256331,0.0440671,-0.181899,-3.73841,2.59424,-1.32,0
0.000846963,0.0252583,0.0443249,-0.183228,-3.75755,2.56119,-1.32,0
0.000828574,0.0248816,0.0445793,-0.184545,-3.77637,2.52801,-1.32,0
0.000810054,0.0245031,0.0448305,-0.185851,-3.79486,2.49472,-1.32,0
0.000791404,0.0241227,0.0450783,-0.187146,-3.81303,2.46131,-1.32,0
0.000772625,0.0237405,0.0453227,-0.188429,-3.83087,2.42778,-1.32,0
0.000753719,0.0233565,0.0455638,-0.1897,-3.84839,2.39416,-1.32,0
0.000734686,0.0229708,0.0458015,-0.190959,-3.86559,2.36042,-1.32,0
0.000715528,0.0225834,0.0460359,-0.192206,-3.88246,2.32659,-1.32,0
0.000696245,0.0221943,0.0462669,-0.193441,-3.899,2.29266,-1.32,0
0.00067684,0.0218036,0.0464944,-0.194664,-3.91522,2.25863,-1.32,0
0.000657313,0.0214113,0.0467186,-0.195875,-3.93111,2.22451,-1.32,0
0.000637665,0.0210174,0.0469393,-0.197073,-3.94668,2.19031,-1.32,0
0.000617898,0.020622,0.0471566,-0.198259,-3.96193,2.15602,-1.32,0
0.000598014,0.020225,0.0473705,-0.199432,-3.97685,2.12165,-1.32,0
0.000578012,0.0198266,0.047581,-0.200593,-3.99144,2.08721,-1.32,0
0.000557896,0.0194267,0.047788,-0.201741,-4.00572,2.05269,-1.32,0
0.000537665,0.0190255,0.0479915,-0.202876,-4.01966,2.0181,-1.32,0
0.000517321,0.0186228,0.0481916,-0.203999,-4.03329,1.98345,-1.32,0
0.000496865,0.0182188,0.0483882,-0.205108,-4.04659,1.94873,-1.32,0
0.0004763,0.0178135,0.0485813,-0.206204,-4.05956,1.91394,-1.32,0
0.000455625,0.0174069,0.048771,-0.207288,-4.07222,1.87911,-1.32,0
0.000434843,0.0169991,0.0489571,-0.208358,-4.08455,1.84421,-1.32,0
0.000413954,0.01659,0.0491398,-0.209415,-4.09656,1.80927,-1.32,0
0.00039296,0.0161798,0.049319,-0.210458,-4.10824,1.77428,-1.32,0
0.000371863,0.0157684,0.0494947,-0.211488,-4.11961,1.73925,-1.32,0
0.000350663,0.0153559,0.0496668,-0.212505,-4.13066,1.70417,-1.32,0
0.000329362,0.0149423,0.0498355,-0.213508,-4.14138,1.66905,-1.32,0
