0,0,0
0.000179999,3.77999e-07,0.0042
0.000359996,1.51199e-06,0.0084
0.000539986,3.40195e-06,0.0126
0.000719966,6.04786e-06,0.0168
0.000899934,9.44965e-06,0.021
0.00107989,1.36073e-05,0.0252
0.00125982,1.85207e-05,0.0294
0.00143973,2.41897e-05,0.0336
0.00161961,3.06144e-05,0.0378
0.00179947,3.77944e-05,0.042
0.0019793,4.57299e-05,0.0462
0.00215909,5.44205e-05,0.0504
0.00233884,6.38661e-05,0.0546
0.00251855,7.40667e-05,0.0588
0.00269821,8.50219e-05,0.063
0.00287783,9.67316e-05,0.0672
0.0030574,0.000109196,0.0714
0.00323691,0.000122414,0.0756
0.00341637,0.000136386,0.0798
0.00359577,0.000151111,0.084
0.0037751,0.00016659,0.0882
0.00395437,0.000182822,0.0924
0.00413356,0.000199807,0.0966
0.00431269,0.000217544,0.1008
0.00449174,0.000236033,0.105
0.0046707,0.000255274,0.1092
0.00484959,0.000275267,0.1134
0.00502839,0.000296011,0.1176
0.0052071,0.000317505,0.1218
0.00538572,0.00033975,0.126
0.00556425,0.000362745,0.1302
0.00574267,0.00038649,0.1344
0.005921,0.000410983,0.1386
0.00609922,0.000436226,0.1428
0.00627734,0.000462217,0.147
0.00645534,0.000488955,0.1512
0.00663323,0.000516441,0.1554
0.006811,0.000544674,0.1596
0.00698865,0.000573654,0.1638
0.00716618,0.000603379,0.168
0.00734358,0.000633849,0.1722
0.00752085,0.000665065,0.1764
0.00769799,0.000697024,0.1806
0.007875,0.000729728,0.1848
0.00805186,0.000763174,0.189
0.00822859,0.000797363,0.1932
0.00840516,0.000832294,0.1974
0.00858159,0.000867966,0.2016
0.00875787,0.000904379,0.2058
0.008934,0.000941532,0.21
0.00910996,0.000979425,0.2142
0.00928577,0.00101806,0.2184
0.00946141,0.00105742,0.2226
0.00963688,0.00109753,0.2268
0.00981219,0.00113837,0.231
0.00998732,0.00117995,0.2352
0.0101623,0.00122227,0.2394
0.0103371,0.00126532,0.2436
0.0105116,0.0013091,0.2478
0.0106861,0.00135361,0.252
0.0108603,0.00139886,0.2562
0.0110343,0.00144484,0.2604
0.0112081,0.00149155,0.2646
0.0113818,0.00153899,0.2688
0.0115552,0.00158716,0.273
0.0117284,0.00163605,0.2772
0.0119015,0.00168567,0.2814
0.0120743,0.00173602,0.2856
0.0122469,0.0017871,0.2898
0.0124193,0.0018389,0.294
0.0125914,0.00189142,0.2982
0.0127634,0.00194466,0.3024
0.0129351,0.00199863,0.3066
0.0131066,0.00205332,0.3108
0.0132778,0.00210873,0.315
0.0134489,0.00216485,0.3192
0.0136197,0.0022217,0.3234
0.0137902,0.00227926,0.3276
0.0139605,0.00233753,0.3318
0.0141306,0.00239653,0.336
0.0143004,0.00245623,0.3402
0.0144699,0.00251665,0.3444
0.0146392,0.00257778,0.3486
0.0148083,0.00263962,0.3528
0.0149771,0.00270217,0.357
0.0151456,0.00276542,0.3612
0.0153138,0.00282939,0.3654
0.0154818,0.00289406,0.3696
0.0156495,0.00295944,0.3738
0.015817,0.00302552,0.378
0.0159841,0.0030923,0.3822
0.016151,0.00315978,0.3864
0.0163176,0.00322797,0.3906
0.0164839,0.00329685,0.3948
0.0166499,0.00336643,0.399
0.0168156,0.00343671,0.4032
0.016981,0.00350768,0.4074
0.0171461,0.00357935,0.4116
0.0173109,0.00365171,0.4158
0.0174754,0.00372476,0.42
0.0176396,0.0037985,0.4242
0.0178035,0.00387293,0.4284
0.0179671,0.00394805,0.4326
0.0181304,0.00402386,0.4368
0.0182933,0.00410035,0.441
