0.0019,0.0488,0,0,0,4.7163,-0.69115,5.78053,0.007,0
0.00193603,0.0387839,0.0311191,0.00449601,-2.73847,3.8764,-0.942478,0.753982,0.089,1
-0.00403592,-0.0313934,0.0638884,-0.212123,-3.08129,-0.398989,0.596903,1.25664,0.006,6
-0.00477542,-0.0484453,0.0585118,-0.0336988,-2.57997,-1.34982,1.28805,0,0.047,11
0.00326121,0.00781853,-0.0391975,0.242468,5.28882,2.16551,-0.785398,5.65487,0.098,37
0.0150681,-0.111203,-0.016218,0.645872,0.805257,-1.57216,0.251327,0.188496,0.005,91
0.0186669,-0.106255,-0.024036,0.791359,1.17586,-1.54949,0.596903,2.01062,0.083,96
-0.0154246,-0.0694557,-0.00758648,2.0947,-1.4863,-2.26804,-1.16239,0.816814,0.082,325
-0.0426141,0.00517448,0.0348544,-2.05798,-4.07514,-0.107189,1.53938,4.58673,0.045,699
0.00425159,-0.077819,-0.0378881,2.26061,0.911847,-1.34484,0.439823,0,0.096,844
0.0682605,0.119153,0.0324763,-0.284427,0.367756,0.780576,-0.911062,2.45044,0.0755,1196
-0.00127512,0.00363577,0.000141384,-1.10505,-21.6533,-5.76829,9.2689e-310,0,0.0755,1828
